Tamano 10,Tamano 20,Tamano 30,Tamano 40,Tamano 50,Tamano 60,Tamano 70,Tamano 80,Tamano 90,Tamano 100,Tamano 110,Tamano 120,Tamano 130,Tamano 140,Tamano 150,Tamano 160,Tamano 170,Tamano 180,Tamano 190,Tamano 200,Tamano 210,Tamano 220,Tamano 230,Tamano 240,Tamano 250,Tamano 260,Tamano 270,Tamano 280,Tamano 290,Tamano 300,Tamano 310,Tamano 320,Tamano 330,Tamano 340,Tamano 350,Tamano 360,Tamano 370,Tamano 380,Tamano 390,Tamano 400,Tamano 410,Tamano 420,Tamano 430,Tamano 440,Tamano 450,Tamano 460,Tamano 470,Tamano 480,Tamano 490,Tamano 500,Tamano 510,Tamano 520,Tamano 530,Tamano 540,Tamano 550,Tamano 560,Tamano 570,Tamano 580,Tamano 590,Tamano 600,Tamano 610,Tamano 620,Tamano 630,Tamano 640,Tamano 650,Tamano 660,Tamano 670,Tamano 680,Tamano 690,Tamano 700,Tamano 710,Tamano 720,Tamano 730,Tamano 740,Tamano 750,Tamano 760,Tamano 770,Tamano 780,Tamano 790,Tamano 800,Tamano 810,Tamano 820,Tamano 830,Tamano 840,Tamano 850,Tamano 860,Tamano 870,Tamano 880,Tamano 890,Tamano 900,Tamano 910,Tamano 920,Tamano 930,Tamano 940,Tamano 950,Tamano 960,Tamano 970,Tamano 980,Tamano 990,Tamano 1000
1300,2700,4300,5800,7500,9100,11500,12700,15100,16000,17900,19800,21500,25500,24700,26400,29500,31000,32500,34600,35900,37300,39900,40500,43200,45800,46400,50200,50600,52400,54900,55300,58600,63800,61000,64600,65700,67500,70200,71300,73600,76600,77600,79100,85100,82300,88300,85600,91200,90200,93900,94100,104600,101200,102500,103000,104100,112200,107300,117400,112600,113000,116600,118400,118900,129500,257700,128900,134100,132200,187400,132900,136700,144100,146800,151500,146800,145400,149200,150000,167500,154200,157000,156400,160600,164300,163000,165400,175700,171000,170800,178800,177100,210100,186800,179600,190500,214800,189200,200800
1300,2800,4200,5900,7800,9000,94000,12500,15700,16000,17700,20100,21000,25400,24400,25400,29600,30300,32000,34400,36100,38300,39900,41400,43300,45500,46600,59100,50500,52400,58100,55500,61700,62400,61700,64600,68700,67800,69500,105500,75000,74500,77500,79000,82100,91800,84500,86000,91800,88800,102400,96900,100700,99900,147800,104600,113400,149500,116400,112200,112000,114500,117300,119200,125500,124800,130700,133700,132000,131900,138200,133500,144700,144400,139700,141800,141500,144600,153900,163900,211500,152800,153400,157200,160700,163100,163600,178500,168800,180000,169100,178100,193400,176300,180900,186500,185300,196300,193800,244800
1200,3000,4600,5700,7600,9000,12000,12900,15500,15700,17800,20000,21200,32800,24800,26600,29500,30600,32600,34100,36000,37300,43600,41100,43000,45000,46200,49900,52000,53800,54000,55800,62700,63200,62800,68200,67800,67600,71000,75200,73700,75000,77200,79900,81600,98200,89000,88200,88900,90500,93600,96000,97600,99500,106000,102700,107200,109200,109700,139100,112300,118900,117300,120900,127300,123700,132100,126500,157700,133400,133400,201900,152800,143200,159800,141800,146200,146800,156400,159700,208900,153100,165400,164800,179400,161100,162900,163300,204400,174300,173600,175100,179400,206800,188600,181700,184000,192400,193600,194200
1200,2700,4300,5700,7900,9300,11800,12700,15000,16200,17700,20400,21200,26000,24700,26000,29800,30300,31900,34300,36000,38000,40000,41100,43200,44300,46900,48600,51100,52600,56100,56800,62900,63000,63400,65900,68800,66800,69800,73800,73800,81100,132700,79700,80300,87500,88700,86700,90700,89500,92600,96900,110200,98300,105100,104800,108400,107900,114900,111500,111500,115600,117300,120600,119900,135000,126600,130800,135700,212200,133600,137100,137400,140600,145600,141500,146600,145700,168600,154500,159000,155400,162800,165000,165000,167200,162900,164800,174900,168800,173600,194900,175800,198100,183500,184400,185600,210400,192700,193700
1300,2700,4400,5900,8000,9000,11100,12500,15200,15600,17500,20100,21200,34800,24600,26100,29300,30400,32500,33500,35600,39500,43500,41100,43000,44600,46800,50000,52100,52400,54200,55800,58500,62400,61000,65800,67600,66300,69500,73300,78000,78400,94400,79900,81600,84200,86800,88900,92400,94400,119700,96700,100000,97600,102000,107900,143000,107300,117700,127600,115800,116800,120700,119600,125400,124200,122600,141400,129100,154100,371200,136500,136100,137800,143600,140500,162400,259100,151200,193100,155000,155000,160300,161600,165700,166400,166200,166600,173000,167200,176000,172900,176800,178600,188100,183300,181800,187400,185900,193100
1300,2600,4200,5700,7800,9400,11900,19700,15500,15900,17700,20300,21100,23900,24600,26600,30400,30400,32400,33500,35400,39800,39900,40500,43700,44400,45900,49200,51000,51800,55800,56700,58000,62900,62200,64600,67600,65800,69000,73100,75700,77400,82500,80500,81300,91700,88000,92100,89100,93600,100300,93100,97800,98500,101300,106600,113200,142900,127700,117700,111500,120900,119900,145700,124400,240700,126100,129900,135600,133200,137500,147500,150700,138100,140500,148600,141600,146800,147600,156100,152400,159400,196000,157400,162600,160900,170200,164700,176400,232600,178900,175600,183800,210700,181800,183400,185200,182900,187400,191900
1300,2700,4600,5800,8100,9000,13900,13900,15400,16100,17800,20000,21000,23600,24700,26100,30500,30000,32400,33300,35900,38900,41600,41400,43500,44200,46700,49100,51600,52300,55100,56700,59000,62000,63000,64900,67800,65900,70700,75000,78700,78600,82300,79000,80500,83500,84200,111600,90100,93800,118800,94000,96100,98700,101500,104300,113500,110300,116500,112100,111600,115700,114200,131200,118300,313500,123300,128800,130400,138500,156100,141700,161200,140200,157700,145000,143400,195200,314900,148500,168600,159800,157100,164900,158400,167100,167100,172700,176700,170400,175400,173500,176100,187800,182100,288700,182300,213200,197700,196000
1200,2700,4300,6200,7800,9500,12000,13400,14900,15800,17700,20900,21500,23400,24700,26800,29700,31300,32200,33400,35500,38800,41300,41600,43000,45500,47200,50200,52400,53000,54100,56500,61400,62200,62800,91800,66800,67900,69600,74100,77200,79500,83000,79900,80800,86500,85100,91000,92700,95300,91500,94300,103500,100400,100500,104400,201600,108600,119000,110400,112300,116000,116000,118400,189500,121500,122000,131000,131700,177800,133000,145800,258600,227400,146100,142400,151000,152400,151100,148400,154200,156300,155100,159400,161100,163700,172300,164200,168500,166600,177000,172700,181800,187900,181100,180700,189500,190200,189000,194200
1400,3000,4200,5900,7800,9300,11300,13000,15800,16700,17700,20200,21200,23400,24600,26200,31300,30600,32700,33600,35100,39400,40400,41200,43200,47300,46800,50000,51300,52000,56200,58300,60300,73000,61800,68000,67500,68800,70200,74300,73800,78500,82900,78900,81500,82800,89100,89000,87400,95100,91600,92200,97200,98400,117400,104500,109200,120700,112900,110900,111800,126700,116600,119200,122900,122600,126900,128500,133000,141600,135500,167200,138100,141400,145800,143700,148400,146600,149700,153400,153400,152800,154300,159000,161800,163500,167400,165200,166100,172700,178900,174700,180900,189000,200300,181800,188800,204700,188300,192500
1200,2700,4200,5600,7400,9400,11600,12500,15500,16000,17600,20500,21000,23500,24800,27400,30900,30600,41100,35700,35900,40300,40400,41700,42900,47500,47100,51900,50300,53200,58300,58100,59300,62000,62400,66400,65400,67700,78500,75300,73800,77700,83200,81100,80800,85100,171800,88000,90600,94500,91700,107600,102000,99400,104400,105400,108700,108900,111400,113100,111200,119100,126600,119100,119600,124400,140000,130100,128200,179400,138300,137300,136500,140000,141600,144400,160300,165500,149200,150000,157000,160600,155300,157800,163900,170300,168900,166800,194400,168800,172400,172600,195200,189100,183400,187100,184800,194400,187700,191500
1600,2600,4600,6200,7800,9200,11100,13000,15200,16800,17800,20400,21200,23500,24900,26900,41400,30300,34100,35500,35500,40200,40200,44400,43100,47800,46500,52700,53400,53400,59200,57400,57700,60600,61700,64900,66000,68600,71100,74700,73100,79900,82400,79200,80800,83000,88600,85900,88600,94000,91100,98800,99900,102700,104400,103100,104100,108000,147400,113600,117100,114100,120000,125300,126900,246800,126100,130900,131300,138200,135300,135200,139900,145500,148900,142900,143600,148000,147900,151500,156200,154900,156600,156500,165900,168000,168600,166000,175900,172900,169600,173300,209000,192200,180500,187000,192000,188700,231600,197200
1300,2700,4200,5800,7900,9300,11300,12900,15100,19000,17800,20400,21300,23900,24900,26800,30700,30200,33200,35000,36500,37100,40300,42900,43200,45200,46500,49400,52000,52800,58500,55700,59200,61800,61900,68700,65600,68800,72400,71700,76900,78700,83100,78400,80400,86400,86100,85400,91200,93000,91900,95500,100500,101400,102600,106900,130800,107500,112800,112200,125600,114400,114900,120700,119800,130000,131000,157900,128300,132000,134500,136900,139000,145800,147100,139800,147900,145500,155100,152000,153500,163300,157100,156100,165300,166900,166800,176000,166300,182000,178800,173100,179100,178000,186800,185100,183200,186700,192800,190400
1200,2700,4300,5700,7600,8800,11200,12900,15200,17800,17700,20300,21500,23000,24500,26500,29100,31000,33900,35000,38100,36600,40100,43800,43600,45800,46200,48800,53100,52600,58000,54600,60100,60600,61400,63900,66500,66400,83100,70600,74700,78900,88500,79300,83200,83400,84200,89600,99300,94000,98100,94400,100900,100400,102200,107500,108700,114700,110400,112900,114600,114000,115200,116500,123300,122100,127700,226700,127000,138300,134800,136400,136000,148100,147100,140800,148300,147600,152300,153700,157100,160600,166100,156400,167800,168400,165600,166500,203200,170000,169800,170700,176800,188700,186900,182000,206700,195900,189300,197100
1200,3000,4300,6200,8200,9200,11000,13000,15200,16600,17500,19700,21200,23200,24300,26300,28900,30300,33700,34700,35800,40100,40100,51900,43300,45500,46100,48800,51600,53500,53700,56100,58000,60600,61800,67800,65900,67200,73100,70900,73900,79500,81600,79900,84000,82700,84000,90400,92600,92300,92500,95100,99100,99200,102000,102000,105000,125000,108700,111000,113900,134200,116600,116400,124100,122700,126000,142600,133200,134400,132000,156000,135600,136000,139900,140700,147700,149200,152800,154200,156600,154800,160700,158000,159000,166600,162700,168400,168300,172400,196100,175600,193100,183200,184300,181900,187900,199200,377700,259700
1200,2600,4300,5800,7500,9100,11400,13100,14800,16000,17900,20400,21300,24000,24400,26700,28600,30800,33900,35000,36200,37800,40900,41400,43300,45100,47400,48200,51500,53000,54700,55700,58000,61100,61300,65900,64800,66100,72400,71400,72400,80700,81500,80000,82400,83600,83900,117400,92100,95100,96000,95200,99100,114700,113200,108000,103600,109700,108100,110800,115900,116000,117300,117900,122000,121400,126900,138100,134200,141800,135000,140800,140100,143000,190600,141800,161700,155700,151400,151500,155100,155300,163500,162400,159200,162500,168300,171700,169700,171100,172100,179100,181700,183900,182100,217100,185400,189400,189200,188900
1100,2700,4300,5800,7600,9500,10900,12600,15000,16300,18000,20600,21200,24400,25000,26000,28700,30300,33400,35200,37500,37000,40900,41700,44500,45200,48800,48500,50500,54400,54800,55500,58900,61000,62700,65900,65200,67400,72900,71600,77300,80200,84300,79800,81400,81700,85500,144300,92700,91700,92100,95500,99100,110300,102600,103700,104400,109300,107400,115100,113500,113600,123900,118900,120200,204700,237900,128900,147400,149500,135100,136700,152900,144000,156800,143100,145300,147800,152400,148200,153300,162200,154300,158000,159900,169200,161900,168100,176200,168400,173900,172500,182800,179000,180100,194800,186200,185300,223900,191300
1200,2600,4200,6100,8000,9100,11500,20300,15300,18000,18200,20700,21200,23900,24900,26400,28700,30500,33800,35100,45700,37700,48000,41400,43800,45500,47300,49100,51600,53300,56800,55700,58100,60300,62100,67300,65200,68500,73800,72400,76700,75200,80900,79200,80900,82700,85600,87900,87400,90000,92100,98000,97300,99100,108600,111100,104600,144800,120400,114700,118400,114300,119700,118800,122900,236000,133600,125500,132800,153900,133700,138900,136800,147800,156600,158200,142600,147900,150000,151100,222800,162000,154200,275800,164800,165400,167500,166200,167600,176800,171200,179100,180700,175200,177600,187600,182100,187100,189800,195900
1300,2800,4700,5800,7800,9300,12300,13900,15000,21400,18200,20200,21400,24400,24900,26200,28700,30300,33800,35500,39200,37100,40500,40900,42400,45100,47500,49000,50700,52300,55700,55800,59200,59800,61000,65900,66800,67400,73300,81500,76700,75500,79300,81600,84300,82300,85600,86000,89700,90300,96400,97000,98100,100700,105200,113300,123100,107900,113000,112400,114400,113400,115400,118800,150300,124300,126400,128800,127300,136100,135300,136500,136400,138200,139600,138700,147900,146800,147800,154700,211600,153600,200500,165600,165100,167800,161400,175300,175800,171400,186100,176800,177300,175700,194300,182800,183200,200500,184800,205500
1200,2700,4400,5800,8100,9000,11400,12900,14900,16800,18000,20100,21500,25300,24700,25600,29000,48100,33400,35000,37300,37300,40900,41700,42200,45100,47900,48500,50400,53600,56500,57600,57700,60100,61700,66800,65100,67500,71300,74800,76200,75500,79200,80000,93100,83300,85000,85300,95300,90600,91900,101200,96900,98800,101500,102900,112100,108000,111300,111600,112200,113700,116600,121600,121600,121400,123900,131200,128200,132200,144300,135400,144000,140800,160500,144200,161700,144900,208100,154800,156000,162800,156300,162200,169600,165800,164100,163800,181300,180500,180800,182200,220400,179000,180700,181800,186300,188900,191700,189500
1300,3000,4300,6000,7400,9400,11300,13300,15400,16600,17900,19900,21500,23900,24600,25500,28200,36100,33700,35400,43900,37400,40300,40700,42900,44600,47400,48800,60800,52600,54200,56900,58600,59900,65200,66400,65900,68800,72600,78100,73200,76400,79000,80100,84300,85700,85400,98200,91900,91100,90900,95000,100600,99500,100700,104300,108700,105700,108100,110800,113100,116600,116500,116600,122700,123000,142800,131000,149800,133300,138500,141700,141800,146200,142800,141100,145600,147700,151100,151100,154900,160400,170700,160600,166200,164800,161700,165500,170900,173300,171900,178900,191400,184500,202900,185800,186500,189200,195300,189400
1500,2700,4400,5800,7500,9100,14000,13100,15300,16600,18000,19900,21200,23900,25300,25900,28700,31500,32700,36400,36100,38200,40600,40700,43300,44700,47600,48900,52600,52700,55700,56400,58400,59000,65900,65100,66600,67800,70800,70700,73900,75200,79000,82500,80700,82700,84900,97800,94400,131500,108300,129500,102000,98000,101500,103300,105200,105900,158300,110200,111500,113500,120300,122200,119300,122900,140100,126700,134400,132500,135600,134700,136200,158100,139600,143100,148400,151300,152300,150400,161300,162800,158700,169800,160900,166500,170100,164700,167100,172900,174500,178400,184800,186900,182900,202800,194000,203200,195600,191500
1200,2600,4600,5900,7800,9500,11800,13400,15300,17400,17600,21500,21200,23400,24800,25800,28400,36300,32300,35800,36700,38200,40500,42000,43600,44000,48500,48800,52100,52900,53700,55500,58700,60200,64600,65400,66700,68900,71600,70900,80100,75000,77900,82400,81500,84700,84400,95700,92200,91300,95100,100300,97800,100300,101100,105200,103700,109200,110000,110600,112200,115800,124500,123400,120300,122100,133700,127600,133000,133100,135900,137500,137400,138500,142500,143600,142800,167300,158900,147800,177800,254000,170700,159500,164600,163500,165300,166000,172000,169300,172800,182000,192900,174300,177600,185200,185000,193100,222100,185000
1100,2700,4200,6100,7800,9200,11100,13600,15100,17100,17500,21200,21000,23300,24800,25600,28700,32800,31700,34500,41200,38000,40700,41200,47400,44700,46600,48000,51200,51800,54000,55800,58300,59700,64700,68300,65500,66200,70100,71000,74700,75800,78800,79900,81200,82900,85100,90800,97500,90700,93300,100200,96900,105000,109000,104100,105300,105200,110100,116000,115500,112600,126200,123800,118800,121900,140300,125400,134100,132600,134500,134800,136200,137900,146700,145000,153700,145500,166000,148500,155300,160300,343100,164700,167800,169200,163600,163500,170100,170600,174700,176700,182400,175000,202000,192800,185200,186500,225500,187100
1200,2700,4400,5700,7800,9300,11700,12600,15100,16600,17600,20700,21300,23600,24700,25700,32100,30900,31800,35100,36100,37800,40300,41700,48600,44600,46800,49400,51800,52100,54400,55600,58600,59300,65800,67100,66800,67300,68700,70800,73400,76200,77600,78700,80800,81600,85100,104200,91800,90600,93200,98500,96500,100000,102600,104200,105600,110400,112700,112400,117200,120400,117600,120800,142200,125800,127200,129100,133800,131300,134100,141200,138100,141600,153200,142200,145000,144800,150200,155800,373300,160900,167900,164400,168800,163300,164000,166100,170400,187600,195600,179900,189200,179200,188100,181900,195400,188500,191700,186600
1300,3000,4500,5800,7600,9000,11300,12600,14800,16500,17700,19800,21300,23300,24800,25500,29100,32100,31900,35300,41600,38900,40600,41300,45200,45000,47700,48600,51200,52800,54500,58100,59000,64100,64800,67700,65500,67000,69600,71100,72900,87000,95700,79500,81400,82500,89300,89300,88900,95800,91900,104500,96500,103800,102300,103800,152400,110300,112800,116600,117300,143100,116400,137800,122800,121900,137700,126500,130000,155500,130700,135800,136600,140700,145500,143000,143000,167000,147500,149700,218800,151500,179700,162100,158800,171400,164100,169400,166100,176700,176600,172600,177000,176400,190800,179900,204900,185100,271000,191200
1300,2700,4700,6200,7800,9400,11400,13100,15300,16400,18000,20300,21400,23200,25000,25700,31100,31700,31400,34700,36100,37800,40500,41200,48400,44500,47500,48400,50100,51900,86700,55600,57500,60800,64200,64800,66000,65900,69600,71800,88200,75100,80600,82800,81800,82500,84700,96400,89500,90900,92800,98300,99000,97600,110500,107500,108500,110300,110900,111800,116700,117800,115200,122700,120500,124000,131600,125700,135100,130000,131700,136500,135100,145700,141200,141900,142200,158500,152000,149900,161800,160300,185700,302400,161000,160900,164900,166000,171600,177200,181800,175000,173600,182500,212500,179400,187500,183900,187700,188800
1200,2600,4300,5900,7600,9000,10800,13300,15400,16300,17900,20100,21000,23500,24800,26100,30400,32100,32100,36100,36100,37200,40100,41300,47700,47600,49000,56700,52400,52000,58100,55600,58300,60200,66000,63800,67700,66700,70600,71200,75700,77700,80800,83000,81700,82600,84200,88300,87600,90200,92200,97000,99500,98400,101200,108400,104800,119800,156200,117100,114900,114700,120000,119900,122900,121600,126700,126100,129500,131800,131000,135200,135700,138900,140300,145900,142800,146500,150100,161300,158100,163500,290200,163100,168800,160400,161300,174500,173000,169100,222200,171700,173400,185000,180100,185100,186400,185000,185300,188000
1200,2700,4500,5700,7600,9400,10900,12900,15300,16700,18100,20100,21400,23500,24700,26400,29700,31400,52700,35000,35900,36600,40600,41400,46600,45500,48600,48800,51800,53300,54700,56200,58200,60100,64900,64800,66000,67000,69800,70900,74600,75200,77800,79000,82000,81800,83600,88400,90500,92900,92500,95700,102500,98200,105200,104900,104500,107600,134000,118200,113400,114400,115500,119400,120300,120100,126100,127700,141400,131400,133300,133300,139700,144900,141300,144800,142500,148800,145800,196100,157900,153500,200700,164000,163600,162800,161800,172100,168900,181100,178700,175300,173300,178400,189000,180300,190800,188800,198000,187300
63000,2600,4200,6000,7900,9000,11200,13300,14800,16600,17900,20100,21100,23600,24900,25900,29700,31700,32900,35100,35300,37600,40700,41400,46800,46600,50700,50400,51500,66800,58500,57600,58200,60400,62900,64500,65500,66900,70000,70800,73900,87200,77600,79100,81400,83200,84200,90600,92400,92300,93100,99800,99800,107600,103100,105200,105200,108600,113700,112400,114500,114700,118400,117600,123900,122000,128300,129100,129300,129100,157800,134600,136500,272700,138500,143800,143700,146500,146400,150100,153500,154100,159700,162400,159500,165700,172500,166100,168700,175000,176300,176200,176500,217100,182800,188500,193800,186600,191500,189900
3200,2600,4600,5700,7600,9600,11000,13400,15200,16500,18000,20300,21000,23900,24700,26600,30600,31800,32400,35100,35400,37100,40600,40900,47700,46200,48600,49900,51600,55300,54200,57300,72100,60200,63200,64700,65600,66500,70200,71300,75200,77100,78000,77900,80400,86900,84100,90800,92400,201700,96000,96700,98700,102900,102200,103900,105600,109300,125300,109900,113500,112800,118800,119800,123200,124200,172600,134700,134700,135600,133900,134500,142500,143200,138300,141900,144700,145000,146300,169400,157200,155600,177500,162800,164800,161800,169900,165500,164000,172000,172700,171400,176500,186900,226200,188300,189200,185100,188800,194100
12200,2900,4300,5800,7800,9300,11300,13400,15100,16900,17100,19900,21100,23600,24900,25900,29900,31900,32700,34800,36900,49800,39900,41500,47400,45300,55200,52800,50500,53900,54300,57800,62000,61800,62900,63500,64400,66600,69300,73600,74100,76500,77500,78900,81500,84600,87000,177100,93600,93900,95200,96800,97600,103300,104000,102000,108700,105200,108500,110800,120600,123300,117400,177800,120700,120900,128200,136400,128300,153900,138200,135600,141000,141100,137700,143500,144900,145300,155800,172800,155100,154900,158900,162100,164300,160300,165600,169700,169300,174700,169600,173200,197300,186000,183600,187200,189900,185200,194000,189700
1300,2600,4600,6200,7600,22100,11000,12900,15100,17300,25300,23300,21100,23100,24500,26600,29700,31200,31800,35200,35500,41400,40900,42000,45800,65700,47700,51100,50400,54900,57600,55100,61500,63900,63500,64400,67500,66100,69700,70800,73500,82000,77700,77800,80400,82300,90000,96500,92700,93400,94300,96000,97500,102200,105700,101800,108400,107400,108700,110900,146900,117900,151100,117700,119300,122100,138500,134100,133700,133500,136200,134900,141400,138400,144200,147700,144100,143800,153300,158600,157400,152900,317100,158100,170100,163300,170800,174800,172400,173000,171400,173400,176100,178300,182000,186200,185300,199500,194100,208500
1400,2700,4300,5800,7500,9900,11200,13200,15200,16700,18000,20100,21200,23000,24600,25700,30300,31600,32600,35300,35100,38400,40300,41100,44600,45400,48100,49000,50900,56200,55100,57800,61500,62000,62300,63800,67500,68100,70400,71700,74300,75900,78200,77800,80000,82200,85700,88900,92500,92700,93700,101800,121700,102100,156900,102800,106200,108400,107500,109400,114300,114700,115500,122300,119800,120800,127800,132300,127300,129500,159700,134100,140300,141900,141700,147000,143100,151700,151800,164600,200700,153000,193600,157400,167600,163100,166400,167600,167300,171300,171600,180800,179800,178200,185500,183700,187100,187900,209400,202000
1200,2700,4600,5900,7900,9700,10800,13400,15200,16600,18400,20400,21100,23200,24300,25800,29800,32600,33000,35900,35800,37400,43500,41900,46100,44700,47800,48800,51500,53100,62600,58000,61500,62400,63100,63800,69500,66600,70100,70500,73300,75100,76800,78600,81700,82300,83800,115400,93500,92800,92300,98200,109700,103700,103400,101600,107000,109400,107700,109700,119100,120700,119400,118000,125800,121700,127300,129600,139800,134500,169600,135000,136200,146900,138800,145200,142100,150300,154100,148800,211300,151700,170900,157600,162900,161200,167900,164200,182000,168300,304700,178700,178100,206800,180800,181400,183300,186200,187400,237100
1200,2600,4500,6100,7600,9500,11100,13300,14900,16700,17900,20200,21200,23000,36200,25900,29100,30600,33100,35800,35200,37500,39400,41400,44800,44500,47700,48000,50900,52900,58700,60900,60200,62300,61800,63400,69200,67100,68900,71700,80000,87200,77200,78100,81200,81500,84900,87000,91600,92300,105600,94900,97800,103600,102400,108600,114200,107000,108300,112900,112300,113000,114800,115900,120400,184300,136900,127200,133800,137300,136500,140900,135700,139900,140500,140300,152200,154200,158500,186100,153900,151200,171900,180000,164400,162500,162900,165900,170400,167300,174300,174000,179100,178900,183100,181300,206800,189000,186400,190500
1200,2700,4400,5900,8200,9700,11200,12900,15000,16800,18400,20600,21300,23100,27300,25700,29300,31300,32500,36200,38000,39800,45300,42100,45700,44400,47700,49300,90900,53200,56900,55800,58200,62700,62200,63200,68500,68100,70300,70000,73900,77500,83000,82000,83400,83300,84700,89300,92800,92500,92700,93700,97000,101900,105000,109300,110300,106800,113100,110900,116400,113700,119200,117200,123400,123500,130900,125500,131000,185000,141500,137400,135200,139200,153400,139100,144700,152400,150500,155600,156000,182500,224100,159200,174500,160600,163900,165300,172000,168400,179000,174200,180400,177700,178500,179100,195000,187300,189700,209700
1300,2600,4200,5800,7900,9200,10800,13500,15200,16600,18400,20300,21400,23500,25900,25800,29500,31600,32700,34800,35900,39000,45500,40800,45100,44100,47600,48500,90400,52700,57200,55000,58400,62200,62700,95100,68700,67100,70300,71100,73700,77600,78500,79600,81100,82000,83800,89600,93300,93300,95600,95100,97200,100500,103900,108600,109300,107800,112900,110000,111900,116100,119100,122000,122600,134000,126900,127300,133100,136900,137000,136200,140800,163200,140700,140800,142400,146900,147800,161700,157500,153900,213200,166400,165400,163200,166400,164600,174700,166400,183600,187400,177700,177500,179200,197300,183400,190500,207100,192300
1400,2700,4600,6200,8000,9700,11300,13500,15400,17000,17800,22200,21600,22900,25100,25800,30000,31200,32300,33600,37500,39100,42400,43800,45400,45300,47000,50100,53700,52800,56700,58600,58300,62300,62800,66200,68600,67200,69000,71500,81600,75900,77900,78500,81800,82500,84800,188400,90000,90400,92000,94900,97200,102100,100500,106600,108600,106900,109500,122900,111700,114200,133700,172700,125200,124200,145200,166600,130700,132500,135600,141100,148300,141700,139600,142100,142700,144100,147400,196300,155000,152800,170000,166500,164900,162600,169600,163200,174900,172800,179500,176500,173500,175400,179700,183000,187800,187700,195200,234700
1300,2700,4400,6000,7800,9200,10700,13100,15400,16600,17800,20500,21600,23400,25300,26500,40100,31100,32600,34500,36100,41700,41300,42700,45100,43800,47600,48300,52600,52300,57500,59700,59500,62200,64500,63700,67900,67100,70100,71000,74000,76500,77400,78000,79500,81800,84300,88700,90800,109500,91200,95100,96900,101000,100400,106300,107700,107500,108200,114600,113800,114900,122200,116700,164600,127500,127200,129500,134100,129400,133800,141100,139400,143100,139500,143500,144400,142800,152200,304500,156000,152400,276300,159300,178800,160500,165700,163800,169000,168800,213200,171200,191100,177900,179400,182800,182000,214100,199100,207100
1300,2600,4200,5700,7800,9300,11200,13200,15000,16500,17600,19700,21300,23600,26100,25800,38600,38000,32500,34000,40400,39500,41700,41600,45000,44700,47800,48400,52500,53200,57500,54700,59800,62600,63200,67500,68700,66200,123200,70200,73700,77600,76600,78300,79600,82000,90200,86400,90500,94000,94600,95400,96700,98400,101800,103600,106400,113200,112200,114100,114000,124100,120100,117000,123000,124400,135200,128000,136600,131600,141200,156400,139500,138400,158000,142100,145000,153300,151400,150400,155300,153000,214100,157300,161700,161700,161400,173600,166300,169600,172100,172600,227100,182900,181100,362000,196200,193900,192000,189400
1700,2600,4300,6200,8100,9000,10700,13300,15200,16500,18000,20400,21500,23500,25300,26100,29300,32200,32800,33600,39500,37700,41000,54500,44600,44500,47800,58700,56900,53300,57200,56100,58400,61800,63300,66900,68600,66200,71300,70500,84900,77200,76500,84600,81400,81600,88300,86500,88500,92700,92700,96200,131700,100900,101000,102800,255200,108700,115900,112500,118400,123800,120200,114900,124400,128800,134700,127600,130800,133500,134600,133600,141500,163600,142000,174000,145100,148700,148100,153900,152600,153600,162700,161600,162100,169000,163800,167700,176600,169600,178200,179300,187700,214700,178400,180600,184700,196500,247400,206900
1200,3000,4600,6000,7600,9400,11100,12700,15300,16900,18000,20600,21400,23300,24600,26000,28900,31600,33300,34000,37100,37600,41500,41400,47600,44900,47900,50400,52300,51700,57900,56500,59600,62100,62300,66600,68100,66400,70000,71400,83500,76200,77300,80900,80500,87400,85700,86900,94300,91600,91000,96800,98000,97900,99500,101300,108400,112200,145600,124600,119600,113800,118400,116500,122900,124500,131700,126800,126900,131400,178800,146600,143400,139100,139100,141700,143800,145200,158200,157700,153800,154000,158300,169200,167300,166000,162100,166200,168800,169100,180000,201900,181600,177500,187600,178400,183600,199200,188900,192100
1200,2600,4400,5700,7900,9100,10600,13200,14800,17300,17900,20400,21100,23100,25000,26300,28400,30400,32300,33100,37100,37600,41300,41500,45600,44300,57800,49200,53300,52700,57200,54700,58600,61900,63500,68200,69300,67800,70300,70400,73500,76100,78700,89200,80700,83600,84800,91800,91400,95200,99100,94400,97600,125600,103600,102700,106100,107000,112500,118600,118300,114700,117400,130000,120900,122900,124300,126700,129900,135800,141100,143700,138700,139100,145100,149200,143400,152500,192500,151400,150700,152900,157700,168200,158500,168800,164100,165200,168200,178000,176100,177100,181300,176000,184600,183700,190500,184200,186700,217400
1300,2600,4200,6300,7600,9400,10800,13100,15800,17000,18400,20500,21300,23100,25100,26200,31900,32100,32400,34400,37300,36800,41500,41500,44900,44900,47900,50000,52400,51700,57800,55500,59300,61100,61800,67600,68500,66800,69800,70300,73200,76800,81300,80700,80200,84000,84500,85700,89600,102100,94600,94000,97700,101200,105400,102000,105800,142400,109100,110500,118800,113900,122600,118200,120100,126900,128600,128500,155200,133600,133300,134700,150700,138600,160600,141900,146900,148900,154800,148800,161700,155700,158600,178200,162100,160900,164600,164100,169000,168600,174900,173500,178400,174900,181100,180100,182700,184000,185000,199300
